match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,serve_width,serve_depth,return_depth,new_game,game_id,p1_momentum,p2_momentum,cal_m_1,cal_m_2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0.10833333333333334,1,3,12,0,0,1,1,3,0,1,1,1,8,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,25.291,24.933,7,0,0,1,0,105,70.90906756032159,53.5,0.9663349804051018,0.9793674482998865
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0.13999999999999999,1,4,13,0,0,2,1,0,0,2,2,1,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.402,7.535,2,3,0,1,1,106,74.52133980816691,53.5,0.9565054480834908,0.9733389298784737
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0.14805555555555555,1,4,14,0,0,2,1,1,0,2,2,1,10,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.94,1.038,0,1,0,0,0,106,77.60906756032159,54.5,0.9540062203300088,0.9718056513574604
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0.1586111111111111,1,4,15,0,0,2,1,2,0,2,1,2,10,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18.78,18.968,5,4,0,1,0,106,64.85,56.7481268731046,0.950732246395886,0.9697967297108364
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0.16749999999999998,1,4,16,0,0,2,1,2,1,2,1,2,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.898,9.751,1,0,1,1,0,106,64.5,59.985059758123015,0.9479760337940164,0.9681051947940801
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0.1736111111111111,1,4,17,0,0,2,1,2,2,2,2,1,11,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,22.463,17.925,6,0,1,0,0,106,67.74812687310461,56.15,0.9460815947268624,0.9669423699272108
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0.1875,1,4,18,0,0,2,1,3,2,2,1,2,11,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,38.64,43.183,11,1,0,1,0,106,68.35,58.7481268731046,0.9417775159816347,0.9642999239054447
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0.20083333333333334,1,4,19,0,0,2,1,3,3,2,1,2,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.104,5.347,1,3,0,1,0,106,65.5,61.985059758123015,0.9376476337250147,0.961763644811025
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0.20833333333333334,1,4,20,0,0,2,1,3,4,2,2,1,12,8,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.568,16.514,4,4,0,0,0,106,69.24812687310461,57.8,0.9353255038324518,0.9603372021864274
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0.2252777777777778,1,4,21,0,0,2,1,4,4,2,1,2,12,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.066,0.943,1,1,0,0,0,106,66.5,61.9981268731046,0.9300818268512281,0.9571151025614802
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0.23111111111111113,1,4,22,0,0,2,1,4,5,2,2,2,12,10,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.193,15.082,5,0,0,0,0,106,66.85,68.38188941012068,0.9282775054819703,0.9560060581383273
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0.24472222222222223,1,5,23,0,0,2,2,0,0,1,1,1,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.327,4.714,1,0,0,1,1,107,69.74812687310461,64.5,0.9240692674774703,0.9534187141654014
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0.25,1,5,24,0,0,2,2,1,0,1,1,1,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.137,7.568,1,1,1,1,0,107,72.98505975812301,64.5,0.9224382209060463,0.9524156245656428
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0.25472222222222224,1,5,25,0,0,2,2,2,0,1,1,1,15,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21.913,25.23,7,4,1,0,0,107,76.19982651304932,64.85,0.9209792150225226,0.9515182046299406
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0.26305555555555554,1,5,26,0,0,2,2,3,0,1,1,1,16,10,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6.802,8.942,3,1,0,0,0,107,83.90906756032159,64.5,0.9184053282430479,0.949934714217511
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0.2911111111111111,1,6,27,0,0,3,2,0,0,2,1,1,17,10,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.825,4.702,2,0,0,0,1,108,88.02133980816691,64.5,0.9097481020759655,0.9446055255838969
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0.29583333333333334,1,6,28,0,0,3,2,1,0,2,1,2,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.05,4.681,1,1,0,1,0,108,76.5,67.74812687310461,0.9082922491785115,0.943708835357731
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0.3005555555555555,1,6,29,0,0,3,2,1,1,2,1,1,18,11,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2.535,1.641,2,1,0,0,0,108,79.74812687310461,66.14999999999999,0.9068367882233161,0.9428122359323187
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0.3119444444444444,1,6,30,0,0,3,2,2,1,2,2,1,19,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18.615,17.285,4,4,0,0,0,108,82.98505975812301,65.8,0.9033282083512814,0.9406502313461224
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0.32916666666666666,1,6,31,0,0,3,2,3,1,2,1,2,19,12,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,21.853,13.534,5,0,1,0,0,108,81.0,69.54812687310461,0.8980271390834973,0.9373819224219827
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0.3386111111111111,1,6,32,0,0,3,2,3,2,2,2,2,19,13,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,18.443,21.823,5,0,1,1,0,108,81.0,72.78505975812301,0.8951225383898102,0.9355901894935239
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0.3530555555555555,1,6,33,0,0,3,2,3,3,2,1,2,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.217,2.317,1,1,0,0,0,108,78.5,75.19982651304932,0.8906836833005619,0.9328506990398772
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0.35888888888888887,1,6,34,0,0,3,2,3,4,2,2,1,20,14,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,7.924,6.05,0,3,1,0,0,108,81.74812687310461,69.5,0.888892293719829,0.9317446509448462
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0.37,1,6,35,0,0,3,2,4,4,2,1,2,20,15,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.044,11.819,3,0,0,0,0,108,79.5,72.24812687310461,0.8854821291653694,0.9296383590001679
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0.37777777777777777,1,6,36,0,0,3,2,4,5,2,1,2,20,16,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.31,7.44,3,1,0,0,0,108,79.5,79.88188941012068,0.8830966139072095,0.9281643267370774
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0.3877777777777778,1,7,37,0,0,3,3,0,0,1,1,1,21,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.239,9.474,1,0,1,0,1,109,82.74812687310461,75.5,0.8800315076190485,0.9262696042625018
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0.39361111111111113,1,7,38,0,0,3,3,1,0,1,1,2,21,17,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9.381,11.904,4,3,0,0,0,109,80.5,79.54812687310461,0.8782445807239415,0.9251645943564164
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0.4002777777777778,1,7,39,0,0,3,3,1,1,1,1,1,22,17,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32,1.106,1,0,1,0,0,109,84.99812687310461,76.5,0.8762033452223847,0.9239019510533206
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0.405,1,7,40,0,0,3,3,2,1,1,1,2,22,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13.15,12.207,4,2,0,0,0,109,81.85,79.74812687310461,0.8747581026552331,0.9230077261113272
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0.4116666666666667,1,7,41,0,0,3,3,2,2,1,1,1,23,18,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8.032,5.627,1,0,1,0,0,109,85.04812687310461,77.5,0.8727186661481998,0.921745502074456
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0.41805555555555557,1,7,42,0,0,3,3,3,2,1,2,2,23,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,16.54,16.191,4,2,0,1,0,109,82.5,81.04812687310461,0.8707652153203695,0.9205361060322234
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0.42944444444444446,1,7,43,0,0,3,3,3,3,1,1,2,23,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.662,11.092,2,0,1,0,0,109,82.85,83.98505975812301,0.8672854728244271,0.9183808084759442
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0.43583333333333335,1,7,44,0,0,3,3,3,4,1,2,2,23,21,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,34.949,32.707,8,2,0,0,0,109,83.14999999999999,105.63689949513495,0.8653348479411594,0.9171720719566742
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0.47000000000000003,1,8,45,0,0,3,4,0,0,2,2,1,24,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.688,5.476,2,0,1,1,1,110,85.74812687310461,85.85,0.8549213081240515,0.9107121810798815
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0.4797222222222222,1,8,46,0,0,3,4,1,0,2,1,2,24,22,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.21,6.282,3,1,0,0,0,110,83.5,89.24812687310461,0.8519638662238027,0.9088753487788533
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0.48694444444444446,1,8,47,0,0,3,4,1,1,2,2,1,25,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.279,6.223,2,2,0,0,0,110,86.74812687310461,86.85,0.8497686189728964,0.9075112453539762
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0.49694444444444447,1,8,48,0,0,3,4,2,1,2,1,2,25,23,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,28.009,22.35,5,1,0,0,0,110,84.5,90.5481268731046,0.8467314941892833,0.9056230608258425
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0.5072222222222222,1,8,49,0,0,3,4,2,2,2,1,2,25,24,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,24.155,15.546,5,0,1,0,0,110,84.5,93.785059758123,0.8436130198019124,0.9036831341562946
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0.5155555555555555,1,8,50,0,0,3,4,2,3,2,1,1,26,24,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7.556,11.411,2,0,1,0,0,110,87.74812687310461,89.14999999999999,0.8410868109640315,0.9021107569408976
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0.5269444444444445,1,8,51,0,0,3,4,3,3,2,2,2,26,25,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.532,8.047,3,1,0,0,0,110,85.5,92.2481268731046,0.8376376941326601,0.8999626330566405
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0.5383333333333333,1,8,52,0,0,3,4,3,4,2,2,2,26,26,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.888,7.95,3,3,0,1,0,110,85.5,108.09770330148513,0.8341925403917749,0.8978154413324221
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0.5525,1,9,53,0,0,3,5,0,0,1,2,2,26,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7.041,11.253,2,4,0,0,1,111,85.5,103.49982651304931,0.8299127559044391,0.8951458747896939
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0.5602777777777779,1,9,54,0,0,3,5,0,1,1,1,2,26,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.112,6.229,2,4,0,0,0,111,85.5,106.38188941012068,0.8275657849536642,0.8936808702070227
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0.5661111111111111,1,9,55,0,0,3,5,0,2,1,2,2,26,29,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26.559,27.826,8,3,1,1,0,111,85.8,110.02133980816691,0.8258068391387381,0.8925824192534753
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0.5783333333333334,1,9,56,0,0,3,5,0,3,1,2,2,26,30,2,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3.239,4.422,2,3,0,1,0,111,85.5,144.8258752935129,0.822125043513858,0.890281756227838
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0.6219444444444445,2,1,57,0,1,0,0,0,0,2,1,2,26,31,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,22.316,19.159,5,0,1,1,1,112,85.5,146.43689949513498,0.8090289269106891,0.8820823162490145
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0.6333333333333333,2,1,58,0,1,0,0,0,1,2,1,1,27,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.647,4.929,2,1,0,1,0,112,88.74812687310461,130.5,0.8056198862701305,0.8799436598828421
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0.6397222222222222,2,1,59,0,1,0,0,1,1,2,1,1,28,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.31,6.669,2,1,0,1,0,112,91.985059758123,130.85,0.8037095457551815,0.8787444122157813
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0.6469444444444444,2,1,60,0,1,0,0,2,1,2,2,2,28,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.765,3.757,1,1,0,1,0,112,87.5,133.7481268731046,0.80155182400411,0.8773891672435381
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0.6580555555555556,2,1,61,0,1,0,0,2,2,2,1,2,28,33,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.947,28.258,9,1,0,0,0,112,87.5,137.485059758123,0.798236011606618,0.8753050692875276
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0.6749999999999999,2,1,62,0,1,0,0,2,3,2,1,2,28,34,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.328,0.888,1,0,1,1,0,112,87.5,160.47514847383027,0.7931883130231827,0.8721289432464826
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0.6872222222222223,2,2,63,0,1,0,1,0,0,1,1,1,29,34,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,9.908,23.101,1,1,0,1,1,113,90.7481268731046,139.15,0.7895541560335404,0.8698395903249051
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0.6930555555555555,2,2,64,0,1,0,1,1,0,1,2,1,30,34,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.547,13.954,5,2,0,0,0,113,94.485059758123,138.5,0.7878217136025331,0.8687474321441844
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0.7033333333333333,2,2,65,0,1,0,1,2,0,1,2,1,31,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,5.143,1,0,1,0,0,113,97.19982651304932,138.5,0.784772563620137,0.8668239300036249
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0.7108333333333333,2,2,66,0,1,0,1,3,0,1,1,1,32,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.825,5.744,1,4,0,1,0,113,104.6090675603216,138.5,0.7825501500095322,0.8654209253578666
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0.7263888888888889,2,3,67,0,1,1,1,0,0,2,2,1,33,34,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7.67,7.997,2,2,1,0,1,114,108.52133980816691,139.15,0.7779479034786329,0.8625127154831721
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0.7355555555555555,2,3,68,0,1,1,1,1,0,2,2,1,34,34,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14.721,17.152,4,3,0,0,0,114,112.1090675603216,138.8,0.7752404768890767,0.8608000549780962
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0.7494444444444444,2,3,69,0,1,1,1,2,0,2,2,1,35,34,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.571,1.508,0,0,1,1,0,114,114.63689949513495,139.5,0.7711449315788295,0.8582067039802853
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0.7566666666666667,2,3,70,0,1,1,1,3,0,2,1,2,35,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,4.473,6.129,1,2,0,0,0,114,102.0,142.04812687310462,0.7690184353755137,0.8568589279408457
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0.77,2,3,71,0,1,1,1,3,1,2,1,1,36,35,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,18.529,17.844,4,0,1,1,0,114,121.52133980816691,139.85,0.7650984010795083,0.85437212383288
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0.8063888888888889,2,4,72,0,1,2,1,0,0,1,1,1,37,35,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.165,1.575,1,0,1,0,1,115,112.235059758123,139.5,0.7544391087618497,0.8475946663007011
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0.8113888888888889,2,4,73,0,1,2,1,1,0,1,1,1,38,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.682,3.603,1,3,0,1,0,115,114.19982651304932,139.5,0.7529790377101284,0.84666451673505
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0.8166666666666667,2,4,74,0,1,2,1,2,0,1,1,1,39,35,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.504,0.948,1,3,0,1,0,115,118.63188941012068,139.5,0.7514390676271135,0.8456829869145485
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0.8255555555555555,2,4,75,0,1,2,1,3,0,1,1,2,39,36,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.803,4.007,2,1,0,0,0,115,108.5,143.2481268731046,0.748848275280057,0.8440305732898863
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0.8305555555555555,2,4,76,0,1,2,1,3,1,1,1,1,40,36,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.825,1.031,1,0,1,1,0,115,125.88689949513495,140.5,0.7473925317328673,0.8431014734930861
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0.8372222222222223,2,5,77,0,1,3,1,0,0,2,1,2,40,37,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994,0.837,1,1,1,0,1,116,114.5,144.9981268731046,0.7454533188879172,0.8418631059048423
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0.8405555555555556,2,5,78,0,1,3,1,0,1,2,2,1,41,37,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.691,1.718,0,1,1,0,0,116,117.7481268731046,142.5,0.7444844784842185,0.8412441083537212
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0.8483333333333334,2,5,79,0,1,3,1,1,1,2,1,2,41,38,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26.331,25.868,7,2,0,0,0,116,115.8,145.2481268731046,0.7422258484259013,0.8398002667770769
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0.8622222222222222,2,5,80,0,1,3,1,1,2,2,1,2,41,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.61,5.101,1,0,1,1,0,116,115.5,147.985059758123,0.7381995925833569,0.837223686308724
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0.8669444444444445,2,5,81,0,1,3,1,1,3,2,1,2,41,40,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2.424,2.256,1,0,1,0,0,116,115.5,155.82133980816693,0.7368327307774264,0.836348152588373
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,0.8933333333333333,2,6,82,0,1,3,2,0,0,1,2,2,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.154,5.99,2,3,0,1,1,117,115.5,159.38188941012066,0.7292139499787065,0.8314602450683947
