match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,serve_width,serve_depth,return_depth,new_game,game_id,p1_momentum,p2_momentum,cal_m_1,cal_m_2
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.3586111111111111,1,6,32,0,0,2,3,0,0,1,1,1,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.198,2.125,1,0,1,1,1,766,72.74812687310461,75.5,0.8786909112465298,0.9338958109630472
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.3647222222222222,1,6,33,0,0,2,3,1,0,1,2,2,16,17,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7.291,6.704,0,2,1,1,0,766,71.5,78.74812687310461,0.8766445361187307,0.9327726946988405
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.3738888888888889,1,6,34,0,0,2,3,1,1,1,1,2,16,18,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,18.241,18.658,4,0,0,1,0,766,71.14999999999999,81.98505975812301,0.873576944749754,0.9310883405782543
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.3827777777777778,1,6,35,0,0,2,3,1,2,1,1,2,16,19,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.866,32.167,10,1,0,1,0,766,70.5,85.69982651304932,0.8706046174899371,0.9294554025119475
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.3944444444444445,1,6,36,0,0,2,3,1,3,1,1,1,17,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.628,4.944,1,0,1,0,0,766,73.74812687310461,81.0,0.8667069721333499,0.9273127463231652
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.40111111111111114,1,6,37,0,0,2,3,2,3,1,1,1,18,19,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.816,1.61,1,1,0,0,0,766,78.23505975812301,81.0,0.8644815880256537,0.9260886712549995
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.40750000000000003,1,6,38,0,0,2,3,3,3,1,1,2,18,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23.21,34.881,6,4,0,1,0,766,72.85,81.74812687310461,0.8623502102896919,0.9249158082113539
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.41833333333333333,1,6,39,0,0,2,3,3,4,1,1,1,19,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5.231,7.204,1,1,0,0,0,766,75.74812687310461,82.0,0.8587390567250669,0.9229275168441713
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.4255555555555556,1,6,40,0,0,2,3,4,4,1,2,1,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.807,4.812,1,1,0,0,0,766,78.98505975812301,79.5,0.8563337016219166,0.9216023287655988
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.43583333333333335,1,6,41,0,0,2,3,5,4,1,2,1,21,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.524,5.475,1,2,0,0,0,766,86.52133980816691,79.5,0.8529136274452407,0.9197169628899506
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.4502777777777778,1,7,42,0,0,3,3,0,0,2,1,1,22,20,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,34.967,34.244,6,3,0,0,1,767,90.68188941012068,79.5,0.8481129931338045,0.9170682332267194
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.46,1,7,43,0,0,3,3,1,0,2,1,2,22,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,88.571,49.125,13,4,0,0,0,767,81.85,82.74812687310461,0.8448858126701877,0.9152860916028404
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.47694444444444445,1,7,44,0,0,3,3,1,1,2,1,2,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.087,5.937,1,0,1,1,0,767,81.5,85.98505975812301,0.8392692416428784,0.9121813750784857
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.48388888888888887,1,7,45,0,0,3,3,1,2,2,1,2,22,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.079,9.494,3,3,0,1,0,767,81.85,89.19982651304932,0.8369703505743785,0.9109094395459232
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.4913888888888889,1,7,46,0,0,3,3,1,3,2,1,2,22,24,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.573,9.84,3,0,1,0,0,767,81.5,97.1090675603216,0.8344895357311362,0.9095360755880721
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.5194444444444445,1,8,47,0,0,3,4,0,0,1,1,1,23,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.18,5.339,1,4,0,0,1,768,84.74812687310461,88.5,0.825228246760841,0.9044017687134756
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.5255555555555556,1,8,48,0,0,3,4,1,0,1,2,1,24,24,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.706,21.388,5,2,0,1,0,768,88.48505975812301,88.5,0.8232149716165048,0.9032840695761314
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.5383333333333333,1,8,49,0,0,3,4,2,0,1,1,1,25,24,0,0,0,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10.778,17.178,3,0,1,0,0,768,91.99982651304931,88.5,0.8190101916569303,0.9009478535902079
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.5466666666666666,1,8,50,0,0,3,4,3,0,1,2,1,26,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.287,7.611,1,4,0,1,0,768,98.6090675603216,88.85,0.8162714940473784,0.8994248209083702
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.5611111111111111,1,9,51,0,0,4,4,0,0,2,2,2,26,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.61,4.14,1,1,0,0,1,769,90.5,91.7481268731046,0.8115311909621171,0.8967860178969367
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.5702777777777778,1,9,52,0,0,4,4,0,1,2,1,2,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3,9.163,1,0,1,1,0,769,90.5,94.985059758123,0.8085274553629034,0.8951121437821484
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.5766666666666667,1,9,53,0,0,4,4,0,2,2,1,2,26,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,18.825,14.43,3,0,1,0,0,769,90.5,98.49982651304931,0.8064360580384367,0.8939458550190292
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.5838888888888889,1,9,54,0,0,4,4,0,3,2,1,2,26,28,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.831,1.099,1,0,1,0,0,769,90.5,106.8590675603216,0.8040739872339028,0.8926277930818719
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.6147222222222222,1,10,55,0,0,4,5,0,0,1,2,1,27,28,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.909,11.574,3,0,0,1,1,770,94.2481268731046,97.5,0.7940156171994618,0.887004981841984
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.625,1,10,56,0,0,4,5,1,0,1,1,1,28,28,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8.419,7.28,3,3,0,0,0,770,97.785059758123,97.5,0.7906723630585089,0.8851323003677788
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.6327777777777778,1,10,57,0,0,4,5,2,0,1,1,2,28,29,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.691,22.602,4,0,1,0,0,770,92.5,101.2481268731046,0.7881455773943478,0.8837156777778508
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.6433333333333333,1,10,58,0,0,4,5,2,1,1,2,2,28,30,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,26.671,23.88,6,2,0,1,0,770,93.15,103.985059758123,0.7847208993352518,0.8817938761143972
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.6577777777777778,1,10,59,0,0,4,5,2,2,1,2,1,29,30,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.588,22.583,3,1,0,0,0,770,96.2481268731046,99.5,0.7800430804183648,0.8791654793616354
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.6683333333333333,1,10,60,0,0,4,5,3,2,1,2,1,30,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.167,10.131,1,2,0,1,0,770,103.38188941012068,99.5,0.7766310466346952,0.8772457966418742
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.6830555555555555,1,11,61,0,0,5,5,0,0,2,1,1,31,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.607,7.791,2,3,0,0,1,771,107.19982651304932,99.5,0.7718813008396019,0.8745698807989645
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.6905555555555556,1,11,62,0,0,5,5,1,0,2,1,2,31,31,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.761,0.809,1,0,1,1,0,771,100.5,103.9981268731046,0.7694657714842559,0.8732073772183807
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.6975,1,11,63,0,0,5,5,1,1,2,1,1,32,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17.734,17.041,4,1,1,1,0,771,103.7481268731046,100.85,0.7672317000093531,0.8719462261726229
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.7069444444444444,1,11,64,0,0,5,5,2,1,2,2,1,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.431,20.981,6,4,0,1,0,771,106.985059758123,100.5,0.7641973048820301,0.8702317258871775
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.7208333333333333,1,11,65,0,0,5,5,3,1,2,1,2,33,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4.681,4.558,1,2,0,1,0,771,105.0,103.7481268731046,0.7597433140309241,0.8677118137662767
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.7291666666666666,1,11,66,0,0,5,5,3,2,2,1,2,33,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,15.556,13.718,3,4,0,1,0,771,105.35,106.985059758123,0.7570757539035868,0.8662006847168758
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.7422222222222221,1,11,67,0,0,5,5,3,3,2,1,2,33,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12,4.03,1,2,0,1,0,771,102.5,110.19982651304932,0.7529039664368595,0.8638345022336248
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.7494444444444444,1,11,68,0,0,5,5,3,4,2,1,2,33,35,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.819,0.753,1,0,1,0,0,771,102.5,118.8590675603216,0.7506000871636401,0.8625262155326524
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.7794444444444445,1,12,69,0,0,5,6,0,0,1,1,1,34,35,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.577,0.77,1,1,0,0,1,772,106.9981268731046,109.5,0.7410605622667968,0.8570969757038609
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.7852777777777777,1,12,70,0,0,5,6,1,0,1,2,2,34,36,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,28.363,58.965,8,2,0,1,0,772,104.15,112.7481268731046,0.7392114406744505,0.856042277579488
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.7988888888888889,1,12,71,0,0,5,6,1,1,1,1,1,35,36,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562,1.135,1,1,1,0,0,772,107.9981268731046,110.5,0.7349042774368297,0.853582590723239
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.8072222222222223,1,12,72,0,0,5,6,2,1,1,1,1,36,36,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.657,0.737,1,0,1,0,0,772,111.235059758123,110.5,0.7322724380740859,0.8520775510382318
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.8169444444444445,1,12,73,0,0,5,6,3,1,1,1,1,37,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.05,4.055,1,2,0,1,0,772,117.52133980816691,110.5,0.7292070030290231,0.8503225373975899
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.8294444444444444,1,13,74,0,0,6,6,0,0,2,1,2,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.231,2.063,1,0,0,0,1,773,111.5,113.7481268731046,0.7252737920460861,0.8480674778933855
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.8377777777777778,1,13,75,0,0,6,6,0,1,1,1,1,38,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.836,6.028,1,3,0,1,0,773,114.7481268731046,111.5,0.7226567405077364,0.8465649816489887
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.8436111111111112,1,13,76,0,0,6,6,1,1,1,1,1,39,37,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.643,0.964,1,1,0,1,0,773,119.235059758123,111.5,0.7208272474455145,0.8455136558142922
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.8541666666666666,1,13,77,0,0,6,6,2,1,2,1,2,39,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.926,5.448,1,1,0,1,0,773,113.5,114.7481268731046,0.7175218899737874,0.8436121472488137
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.8880555555555555,1,13,78,0,0,6,6,2,2,2,1,2,39,39,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.821,0.786,1,1,0,0,0,773,113.5,119.235059758123,0.706955517322276,0.8375152011529183
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.8966666666666666,1,13,79,0,0,6,6,2,3,1,2,1,40,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.213,10.824,3,2,0,1,0,773,116.7481268731046,113.5,0.7042818660349672,0.8359679326768759
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.915,1,13,80,0,0,6,6,3,3,1,2,1,41,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.244,5.454,1,4,0,0,0,773,119.985059758123,113.85,0.6986050236720123,0.8326764442007367
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.9280555555555555,1,13,81,0,0,6,6,4,3,2,2,1,42,39,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,36.355,34.969,10,4,0,0,0,773,123.99982651304931,113.5,0.6945753818780356,0.8303347726832992
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,0.9486111111111111,1,13,82,0,0,6,6,5,3,2,1,1,43,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.569,22.656,6,3,0,1,0,773,126.38188941012068,113.5,0.6882529946284213,0.8266517749245582
