match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,serve_width,serve_depth,return_depth,new_game,game_id,p1_momentum,p2_momentum
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,00:30:04,1,8,48,0,0,3,4,0,0,2,1,1,23,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.374,8.558,2,0,0,1,1,161,84.3495951457469,90.35
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,00:30:50,1,8,49,0,0,3,4,1,0,2,1,2,23,26,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.505,24.934,3,0,1,0,0,161,83.0,91.83749367201739
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,00:31:23,1,8,50,0,0,3,4,1,1,2,1,2,23,27,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7.398,14.112,3,1,1,0,0,161,83.0,93.47494937955584
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,00:31:54,1,8,51,0,0,3,4,1,2,2,2,2,23,28,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.067,16.072,5,3,0,1,0,161,83.0,94.51232917521693
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,00:32:45,1,8,52,0,0,3,4,1,3,2,1,2,23,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.071,6.051,1,1,0,0,0,161,83.0,96.3603318434862
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,00:33:10,1,9,53,0,0,3,5,0,0,1,1,2,23,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20.466,24.562,4,1,0,1,1,162,83.35,101.68670942906817
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,00:33:31,1,9,54,0,0,3,5,0,1,1,1,1,24,30,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.705,8.806,3,4,0,1,0,162,84.83749367201739,100.0
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,00:33:51,1,9,55,0,0,3,5,1,1,1,1,1,25,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.896,4.249,1,3,0,1,0,162,85.67494937955584,100.0
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,00:34:08,1,9,56,0,0,3,5,2,1,1,1,1,26,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.608,7.499,1,3,0,1,0,162,87.01232917521693,100.0
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,00:34:26,1,9,57,0,0,3,5,3,1,1,1,1,27,30,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.042,39.986,9,0,1,1,0,162,89.8603318434862,100.0
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,00:36:19,1,10,58,0,0,4,5,0,0,2,1,2,27,31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.933,0.758,1,0,0,0,1,163,92.0,101.63749367201738
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,00:36:45,1,10,59,0,0,4,5,0,1,2,2,2,27,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.804,14.891,3,3,1,1,0,163,92.35,102.67494937955584
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,00:37:24,1,10,60,0,0,4,5,0,2,2,1,2,27,33,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6.807,9.787,3,1,0,0,0,163,92.0,104.81232917521693
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,00:37:53,1,10,61,0,0,4,5,0,3,2,2,2,27,34,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.312,5.936,1,3,0,1,0,163,92.35,109.0412501490158
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,00:40:18,2,1,62,0,1,0,0,0,0,1,2,2,27,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.009,7.382,2,4,0,0,1,164,92.35,136.68670942906817
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,00:40:46,2,1,63,0,1,0,0,0,1,1,1,1,28,35,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,19.113,24.327,5,3,0,0,0,164,93.63749367201738,135.0
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,00:41:10,2,1,64,0,1,0,0,1,1,1,1,1,29,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.283,20.9,5,3,0,1,0,164,94.67494937955584,135.0
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,00:41:32,2,1,65,0,1,0,0,2,1,1,1,1,30,35,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11.672,13.474,3,1,0,0,0,164,96.31232917521693,135.0
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,00:41:52,2,1,66,0,1,0,0,3,1,1,2,2,30,36,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,25.642,33.28,8,2,0,1,0,164,95.0,137.1374936720174
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,00:42:32,2,1,67,0,1,0,0,3,2,1,1,2,30,37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22.317,30.675,8,1,0,0,0,164,95.35,137.67494937955584
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,00:43:03,2,1,68,0,1,0,0,3,3,1,1,1,31,37,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,13.676,13.883,5,3,0,0,0,164,97.13749367201738,137.0
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,00:43:28,2,1,69,0,1,0,0,4,3,1,1,1,32,37,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.895,8.964,1,1,0,0,0,164,99.18670942906817,137.0
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,00:44:33,2,2,70,0,1,1,0,0,0,2,1,1,33,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.371,7.612,2,0,0,0,1,165,104.01232917521693,137.35
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,00:45:01,2,2,71,0,1,1,0,1,0,2,2,2,33,38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,26.014,25.19,7,3,0,0,0,165,103.35,138.3374936720174
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,00:45:51,2,2,72,0,1,1,0,1,1,2,1,2,33,39,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.699,9.696,1,0,1,0,0,165,103.0,139.97494937955585
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,00:46:18,2,2,73,0,1,1,0,1,2,2,2,2,33,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40.27,41.417,11,2,0,0,0,165,103.35,141.01232917521693
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,00:47:15,2,2,74,0,1,1,0,1,3,2,2,1,34,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22.274,25.415,6,3,0,1,0,165,104.33749367201739,140.35
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,00:48:07,2,2,75,0,1,1,0,2,3,2,1,2,34,41,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,89.403,70.197,19,3,0,1,0,165,104.3,142.3495951457469
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,00:49:22,2,3,76,0,1,1,1,0,0,1,1,2,34,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.046,10.073,2,0,0,0,1,166,104.0,147.67494937955584
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,00:49:42,2,3,77,0,1,1,1,0,1,1,1,1,35,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.75,13.811,3,3,0,1,0,166,105.33749367201739,147.35
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,00:50:05,2,3,78,0,1,1,1,1,1,1,1,2,35,43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20.655,27.214,6,0,0,1,0,166,105.35,148.3374936720174
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,00:50:33,2,3,79,0,1,1,1,1,2,1,1,1,36,43,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.65,35.965,5,0,1,1,0,166,106.83749367201739,148.0
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,00:51:12,2,3,80,0,1,1,1,2,2,1,2,2,36,44,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20.962,24.076,6,2,0,0,0,166,106.35,149.3374936720174
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,00:51:47,2,3,81,0,1,1,1,2,3,1,1,1,37,44,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.883,0.996,1,0,1,0,0,166,108.58749367201739,151.5
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,00:52:10,2,3,82,0,1,1,1,3,3,1,1,1,38,44,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,17.164,25.281,5,0,1,0,0,166,109.47494937955584,149.0
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,00:52:36,2,3,83,0,1,1,1,4,3,1,1,1,39,44,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,46.853,44.608,11,1,0,1,0,166,111.323634231262,149.0
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,00:54:46,2,4,84,0,1,2,1,0,0,2,1,1,40,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.064,12.414,2,0,1,1,1,167,116.3495951457469,149.35
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,00:55:16,2,4,85,0,1,2,1,1,0,2,2,1,41,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.549,127.983,34,3,1,1,0,167,117.68670942906817,149.0
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,00:56:56,2,4,86,0,1,2,1,2,0,2,1,1,42,44,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.738,10.141,2,0,1,0,0,167,119.02363423126201,149.3
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,00:57:29,2,4,87,0,1,2,1,3,0,2,2,1,43,44,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,5.675,6.345,0,0,1,0,0,167,132.37364977248208,150.0
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,00:58:13,2,5,88,0,1,3,1,0,0,1,1,1,44,44,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,13.282,13.984,3,1,0,0,1,168,126.99676465881146,149.0
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,00:58:35,2,5,89,0,1,3,1,1,0,1,1,2,44,45,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.015,14.767,4,0,1,1,0,168,124.3,150.8374936720174
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,00:58:57,2,5,90,0,1,3,1,1,1,1,2,1,45,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,44.124,45.264,13,3,0,0,0,168,125.33749367201739,150.35
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,00:59:44,2,5,91,0,1,3,1,2,1,1,1,2,45,46,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,13.365,11.518,2,1,0,0,0,168,125.64999999999999,151.3374936720174
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,01:00:11,2,5,92,0,1,3,1,2,2,1,1,2,45,47,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14.219,16.108,4,1,0,1,0,168,125.35,152.67494937955584
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,01:00:36,2,5,93,0,1,3,1,2,3,1,1,1,46,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,33.852,31.331,9,4,0,0,0,168,126.33749367201739,154.85
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,01:01:12,2,5,94,0,1,3,1,3,3,1,2,1,47,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.763,0.93,7,0,1,1,0,168,127.67494937955584,152.35
2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,01:02:01,2,5,95,0,1,3,1,4,3,1,2,1,48,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.756,7.161,1,3,0,0,0,168,132.0391003136222,152.0
