match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,serve_width,serve_depth,return_depth,new_game,game_id,p1_momentum,p2_momentum
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:05:26,1,3,11,0,0,1,1,1,0,1,1,2,6,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.161,7.733,2,1,0,0,0,1085,56.35,55.33749367201738
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:05:50,1,3,12,0,0,1,1,1,1,1,1,1,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999,0.175,1,0,0,1,0,1085,57.33749367201738,55.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:06:13,1,3,13,0,0,1,1,2,1,1,2,2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.515,18.109,2,3,0,1,0,1085,57.0,56.33749367201738
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:06:53,1,3,14,0,0,1,1,2,2,1,1,1,8,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40.059,42.658,9,3,0,1,0,1085,58.33749367201738,56.35
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:07:34,1,3,15,0,0,1,1,3,2,1,1,2,8,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.047,48.763,12,0,1,0,0,1085,58.0,57.83749367201738
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:08:28,1,3,16,0,0,1,1,3,3,1,2,1,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.179,20.323,3,0,0,0,0,1085,59.33749367201738,57.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:09:10,1,3,17,0,0,1,1,4,3,1,1,2,9,8,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.537,28.366,6,1,0,1,0,1085,59.0,58.83749367201738
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:09:48,1,3,18,0,0,1,1,4,4,1,1,1,10,8,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10.748,7.385,1,1,0,0,0,1085,60.63749367201738,58.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:10:17,1,3,19,0,0,1,1,5,4,1,2,1,11,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.23,8.147,1,3,0,1,0,1085,62.686709429068166,58.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:12:36,1,4,20,0,0,2,1,0,0,2,1,1,12,8,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,42.322,43.695,10,1,0,1,1,1086,68.51232917521693,58.3
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:13:15,1,4,21,0,0,2,1,1,0,2,1,2,12,9,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,18.545,10.328,3,0,1,0,0,1086,67.0,60.13749367201738
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:13:40,1,4,22,0,0,2,1,1,1,2,1,2,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.707,7.74,1,1,0,1,0,1086,67.0,60.674949379555834
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:14:00,1,4,23,0,0,2,1,1,2,2,2,2,12,11,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21.642,16.791,5,0,1,0,0,1086,67.3,62.512329175216934
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:14:45,1,4,24,0,0,2,1,1,3,2,1,1,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.405,8.008,2,3,0,1,0,1086,68.33749367201739,61.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:15:05,1,4,25,0,0,2,1,2,3,2,2,2,13,12,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.131,14.601,5,1,0,1,0,1086,68.0,63.8495951457469
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:15:55,1,5,26,0,0,2,2,0,0,1,2,2,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.403,43.741,10,4,0,1,1,1087,68.0,68.67494937955584
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:16:50,1,5,27,0,0,2,2,0,1,1,1,1,14,13,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,14.863,7.442,1,0,1,1,0,1087,69.63749367201738,68.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:17:19,1,5,28,0,0,2,2,1,1,1,1,1,15,13,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.276,33.647,5,1,0,0,0,1087,71.17494937955584,68.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:17:53,1,5,29,0,0,2,2,2,1,1,2,2,15,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45.151,44.888,10,0,1,1,0,1087,70.35,69.33749367201739
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:18:52,1,5,30,0,0,2,2,2,2,1,1,1,16,14,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.752,24.195,3,3,0,0,0,1087,71.83749367201739,69.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:19:21,1,5,31,0,0,2,2,3,2,1,1,1,17,14,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,17.077,21.609,3,1,0,0,0,1087,74.48670942906817,69.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:21:13,1,6,32,0,0,3,2,0,0,2,1,2,17,15,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.404,21.707,5,0,1,0,1,1088,77.0,70.83749367201739
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:21:40,1,6,33,0,0,3,2,0,1,2,2,1,18,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,44.276,44.597,10,3,0,0,0,1088,78.33749367201739,70.3
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:22:27,1,6,34,0,0,3,2,1,1,2,2,1,19,15,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,57.968,43.54,12,3,0,0,0,1088,79.97494937955584,70.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:23:44,1,6,35,0,0,3,2,2,1,2,1,2,19,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.725,42.776,11,0,0,0,0,1088,79.0,71.33749367201739
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:24:23,1,6,36,0,0,3,2,2,2,2,2,2,19,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20.759,17.931,3,2,0,0,0,1088,79.35,72.67494937955584
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:25:08,1,6,37,0,0,3,2,2,3,2,1,2,19,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.831,8.012,1,1,0,0,0,1088,79.0,75.02363423126201
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:25:50,1,7,38,0,0,3,3,0,0,1,1,2,19,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13.615,16.857,2,1,1,0,1,1089,79.35,80.3495951457469
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:26:21,1,7,39,0,0,3,3,0,1,1,1,1,20,19,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9.738,0.0,3,1,0,0,0,1089,81.13749367201738,79.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:26:53,1,7,40,0,0,3,3,1,1,1,2,1,21,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.352,52.45,11,3,0,0,0,1089,81.67494937955584,79.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:27:51,1,7,41,0,0,3,3,2,1,1,1,1,22,19,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,19.506,17.605,5,2,0,0,0,1089,83.81232917521693,79.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:28:40,1,7,42,0,0,3,3,3,1,1,1,1,23,19,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,14.862,19.482,3,1,0,0,0,1089,85.3603318434862,79.64999999999999
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:30:29,1,8,43,0,0,4,3,0,0,2,2,1,24,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30.424,20.994,6,2,0,1,1,1090,90.68670942906817,79.35
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:31:06,1,8,44,0,0,4,3,1,0,2,1,2,24,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,27.044,18.656,3,1,0,0,0,1090,89.0,80.63749367201738
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:31:33,1,8,45,0,0,4,3,1,1,2,1,2,24,21,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.379,0.781,1,1,1,1,0,1090,89.0,82.92494937955584
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:31:50,1,8,46,0,0,4,3,1,2,2,1,1,25,21,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.25,8.874,2,1,0,1,0,1090,90.83749367201739,81.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:32:11,1,8,47,0,0,4,3,2,2,2,1,1,26,21,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,37.682,14.958,4,0,0,0,0,1090,91.97494937955584,81.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:32:36,1,8,48,0,0,4,3,3,2,2,2,1,27,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,10.499,8.828,2,3,0,0,0,1090,105.03289518896108,81.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:33:48,1,9,49,0,0,5,3,0,0,1,2,1,28,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.122,5.112,1,4,0,0,1,1091,99.3495951457469,81.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:34:24,1,9,50,0,0,5,3,1,0,1,2,1,29,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.775,5.973,1,2,0,1,0,1091,100.68670942906817,81.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:35:00,1,9,51,0,0,5,3,2,0,1,1,1,30,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.277,5.649,1,4,0,1,0,1091,102.02363423126201,81.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:35:23,1,9,52,0,0,5,3,3,0,1,1,1,31,21,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8.062,7.727,1,1,0,1,0,1091,109.31363906527986,81.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:38:54,2,1,53,1,0,0,0,0,0,2,1,2,31,22,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.392,20.461,7,0,0,1,1,1092,131.0,82.83749367201739
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:39:21,2,1,54,1,0,0,0,0,1,2,2,2,31,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.186,18.528,5,2,0,1,0,1092,131.0,83.67494937955584
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:39:55,2,1,55,1,0,0,0,0,2,2,1,2,31,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.772,3.282,1,3,1,0,0,1092,131.0,85.01232917521693
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:40:17,2,1,56,1,0,0,0,0,3,2,2,2,31,25,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.853,16.087,5,1,0,0,0,1092,131.0,87.8603318434862
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:41:31,2,2,57,1,0,0,1,0,0,1,1,1,32,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.029,37.711,11,3,0,1,1,1093,132.3374936720174,90.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:42:23,2,2,58,1,0,0,1,1,0,1,2,2,32,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.138,15.023,2,1,1,0,0,1093,132.35,91.33749367201739
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:43:00,2,2,59,1,0,0,1,1,1,1,1,1,33,26,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.495,0.127,1,1,0,0,0,1093,134.5874936720174,91.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:43:24,2,2,60,1,0,0,1,2,1,1,2,2,33,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22.321,21.131,4,3,0,0,0,1093,133.35,92.33749367201739
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:44:08,2,2,61,1,0,0,1,2,2,1,2,2,33,28,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.826,3.378,0,4,1,0,0,1093,134.0,93.67494937955584
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:44:48,2,2,62,1,0,0,1,2,3,1,1,1,34,28,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.777,0.0,1,1,1,1,0,1093,135.5874936720174,95.5
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:45:17,2,2,63,1,0,0,1,3,3,1,1,1,35,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.872,5.929,1,2,0,0,0,1093,135.67494937955584,93.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:45:45,2,2,64,1,0,0,1,4,3,1,1,2,35,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,33.513,10.336,4,1,0,0,0,1093,135.3,94.33749367201739
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:46:23,2,2,65,1,0,0,1,4,4,1,1,1,36,29,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,13.434,19.799,3,0,1,0,0,1093,137.1374936720174,94.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:46:55,2,2,66,1,0,0,1,5,4,1,1,1,37,29,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.602,14.73,3,2,0,0,0,1093,139.18670942906817,94.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:47:46,2,3,67,1,0,1,1,0,0,2,2,2,37,30,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.161,5.406,1,0,1,1,1,1094,142.0,96.58749367201739
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:48:14,2,3,68,1,0,1,1,0,1,2,1,1,38,30,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,148.723,70.86,14,1,0,1,0,1094,143.6374936720174,95.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:49:00,2,3,69,1,0,1,1,1,1,2,2,1,39,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.501,7.449,2,1,0,0,0,1094,144.67494937955584,95.35
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:49:34,2,3,70,1,0,1,1,2,1,2,1,1,40,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17.065,8.759,2,0,1,0,0,1094,146.01232917521693,95.35
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:49:56,2,3,71,1,0,1,1,3,1,2,1,2,40,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,50.733,39.461,13,1,1,0,0,1094,147.85,96.33749367201739
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:50:32,2,3,72,1,0,1,1,3,2,2,1,2,40,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,21.621,16.693,5,3,1,0,0,1094,147.85,97.67494937955584
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:51:00,2,3,73,1,0,1,1,3,3,2,2,1,41,32,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,27.81,27.675,8,1,0,0,0,1094,146.6374936720174,97.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:51:44,2,3,74,1,0,1,1,4,3,2,2,1,42,32,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,12.31,11.111,2,3,0,1,0,1094,159.99676465881146,97.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:53:48,2,4,75,1,0,2,1,0,0,1,2,1,43,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12.164,25.549,3,0,0,0,1,1095,154.01232917521693,97.3
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:54:32,2,4,76,1,0,2,1,1,0,1,1,1,44,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13.194,12.567,3,4,0,1,0,1095,155.3495951457469,97.35
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:55:01,2,4,77,1,0,2,1,2,0,1,2,2,44,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.647,40.004,8,4,1,0,0,1095,154.0,98.33749367201739
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:55:53,2,4,78,1,0,2,1,2,1,1,1,2,44,34,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.183,7.746,2,0,1,0,0,1095,154.3,100.17494937955584
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:56:26,2,4,79,1,0,2,1,2,2,1,1,1,45,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.19,42.447,9,0,0,1,0,1095,155.3374936720174,99.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:57:07,2,4,80,1,0,2,1,3,2,1,1,1,46,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.403,36.5,9,1,0,0,0,1095,159.7041001335205,99.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:58:00,2,5,81,1,0,3,1,0,0,2,1,2,46,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.718,10.49,3,1,0,0,1,1096,161.0,100.33749367201739
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:58:34,2,5,82,1,0,3,1,0,1,2,1,2,46,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.769,8.568,1,0,1,1,0,1096,161.0,101.67494937955584
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:58:57,2,5,83,1,0,3,1,0,2,2,1,2,46,37,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,28.328,21.232,5,0,1,1,0,1096,161.0,103.81232917521693
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:59:25,2,5,84,1,0,3,1,0,3,2,1,2,46,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.942,4.203,1,1,0,1,0,1096,161.0,105.3603318434862
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,01:01:20,2,6,85,1,0,3,2,0,0,1,1,1,47,38,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,16.916,20.584,3,4,1,1,1,1097,163.1374936720174,108.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,01:01:49,2,6,86,1,0,3,2,1,0,1,1,1,48,38,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8.229,4.772,1,1,0,0,0,1097,163.97494937955585,108.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,01:02:17,2,6,87,1,0,3,2,2,0,1,1,1,49,38,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8.335,3.125,1,3,0,0,0,1097,165.31232917521695,108.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,01:02:44,2,6,88,1,0,3,2,3,0,1,2,1,50,38,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10.927,6.86,1,1,0,0,0,1097,167.6603318434862,108.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,01:03:30,2,7,89,1,0,4,2,0,0,2,1,1,51,38,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,21.127,13.61,4,0,1,1,1,1098,172.68670942906817,108.64999999999999
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,01:03:59,2,7,90,1,0,4,2,1,0,2,1,2,51,39,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0.814,1,0,1,0,0,1098,171.0,110.58749367201739
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,01:04:16,2,7,91,1,0,4,2,1,1,2,1,2,51,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.704,7.194,1,3,0,1,0,1098,171.0,110.67494937955584
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,01:04:33,2,7,92,1,0,4,2,1,2,2,2,1,52,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.584,8.314,2,3,0,0,0,1098,172.3374936720174,110.0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,01:05:01,2,7,93,1,0,4,2,2,2,2,1,2,52,41,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33.546,21.726,5,1,0,1,0,1098,172.35,111.33749367201739
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,01:05:30,2,7,94,1,0,4,2,2,3,2,1,2,52,42,2,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,13.551,10.737,3,0,0,0,0,1098,172.0,114.48670942906817
