match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,serve_width,serve_depth,return_depth,new_game,game_id,p1_momentum,p2_momentum,cal_m_1,cal_m_2
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,0.24222222222222223,1,5,24,0,0,2,2,2,2,2,1,1,11,13,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.804,6.887,4,2,0,0,0,1016,70.48505975812301,67.5,0.9508843295314229,0.9466358942058989
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,0.25055555555555553,1,5,25,0,0,2,2,3,2,2,1,2,11,14,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,23.793,15.383,5,4,0,0,0,1016,68.0,71.24812687310461,0.9491974307877594,0.9448036423346378
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,0.2594444444444444,1,5,26,0,0,2,2,3,3,2,1,1,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.623,20.223,6,2,0,0,0,1016,68.74812687310461,68.5,0.9473983918179322,0.9428496502926663
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,0.27,1,5,27,0,0,2,2,4,3,2,1,2,12,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,16.444,16.466,5,2,0,0,0,1016,69.35,71.74812687310461,0.945262477370268,0.9405298545006301
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,0.27999999999999997,1,5,28,0,0,2,2,4,4,2,1,2,12,16,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,44.356,36.801,11,3,0,0,0,1016,66.5,75.78505975812301,0.9432394411361408,0.9383327451792652
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,0.29305555555555557,1,5,29,0,0,2,2,4,5,2,1,2,12,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.341,8.632,3,4,0,0,0,1016,66.5,82.52133980816691,0.9405989588063656,0.9354651993542127
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,0.32555555555555554,1,6,30,0,0,2,3,0,0,1,2,1,13,17,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,12.34,14.016,3,4,0,0,1,1017,70.04812687310461,76.5,0.9340295312759743,0.9283315687026793
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,0.33666666666666667,1,6,31,0,0,2,3,1,0,1,2,1,14,17,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,37.811,39.936,11,2,0,1,0,1017,73.78505975812301,76.5,0.9317848554999023,0.9258943644104644
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,0.3525,1,6,32,0,0,2,3,2,0,1,2,2,14,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.983,11.967,4,3,0,0,0,1017,68.5,79.74812687310461,0.9285873909318789,0.9224228842921183
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,0.365,1,6,33,0,0,2,3,2,1,1,2,1,15,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13.098,14.916,5,2,0,0,0,1017,71.74812687310461,77.85,0.9260641098427492,0.919683566019796
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,0.3758333333333333,1,6,34,0,0,2,3,3,1,1,1,1,16,18,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.335,9.97,3,2,0,0,0,1017,79.88188941012068,77.5,0.9238780305455686,0.9173104696212143
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,0.3866666666666667,1,7,35,0,0,3,3,0,0,2,1,1,17,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.399,15.749,4,3,0,0,1,1018,83.19982651304932,77.8,0.9216926828090394,0.9149383106106791
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,0.395,1,7,36,0,0,3,3,1,0,2,1,2,17,19,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.651,0.743,1,1,1,0,0,1018,76.5,81.99812687310461,0.9200121569287321,0.9131142274280044
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,0.4,1,7,37,0,0,3,3,1,1,2,2,2,17,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.935,9.344,3,4,0,0,0,1018,76.5,83.98505975812301,0.9190040589978349,0.9120200562993308
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,0.41222222222222227,1,7,38,0,0,3,3,1,2,2,1,2,17,21,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.791,5.59,3,0,1,0,0,1018,76.5,87.69982651304932,0.9165405212515669,0.9093463146286496
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,0.41833333333333333,1,7,39,0,0,3,3,1,3,2,2,2,17,22,2,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,22.041,18.566,7,3,0,0,0,1018,76.5,95.4090675603216,0.9153091329184925,0.908009931269803
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,0.45111111111111113,1,8,40,0,0,3,4,0,0,1,1,1,18,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.714,5.564,1,1,1,1,1,1019,79.74812687310461,86.5,0.9087089195012155,0.9008478280834561
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,0.45722222222222225,1,8,41,0,0,3,4,1,0,1,2,1,19,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.512,11.209,3,2,0,0,0,1019,82.98505975812301,86.5,0.907479240180438,0.8995136335351297
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,0.4672222222222222,1,8,42,0,0,3,4,2,0,1,2,1,20,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.504,36.548,3,1,0,0,0,1019,86.19982651304932,86.5,0.9054676479550043,0.8973311875697866
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,0.47833333333333333,1,8,43,0,0,3,4,3,0,1,1,1,21,22,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.758,8.236,3,1,0,0,0,1019,94.1090675603216,86.5,0.9032334512076853,0.8949074072768315
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,0.4880555555555556,1,9,44,0,0,4,4,0,0,2,1,1,22,22,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.412,15.529,4,1,0,0,1,1020,98.02133980816691,86.5,0.901279327901191,0.8927876222471551
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,0.4961111111111111,1,9,45,0,0,4,4,1,0,2,2,1,23,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15.771,19.322,6,3,1,0,0,1020,100.6090675603216,86.85,0.8996607730739505,0.8910319661829399
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,0.5113888888888889,1,9,46,0,0,4,4,2,0,2,1,1,24,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.169,3.625,2,3,0,1,0,1020,103.63689949513495,86.5,0.8965925652291186,0.8877041489773303
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,0.5175000000000001,1,9,47,0,0,4,4,3,0,2,1,2,24,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17.464,13.005,5,4,0,0,0,1020,91.0,89.74812687310461,0.8953658295764854,0.8863737228072682
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,0.5252777777777778,1,9,48,0,0,4,4,3,1,2,1,1,25,23,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,38.909,39.177,12,3,0,0,0,1020,110.52133980816691,87.85,0.8938049905251988,0.8846810429343801
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,0.5569444444444445,1,10,49,0,0,5,4,0,0,1,1,1,26,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.002,4.685,1,1,0,0,1,1021,99.985059758123,87.5,0.8874556261518735,0.8777964300752685
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,0.5675,1,10,50,0,0,5,4,1,0,1,1,1,27,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.286,4.268,1,3,1,0,0,1021,103.19982651304932,87.5,0.8853411859117757,0.875504136373462
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,0.5736111111111111,1,10,51,0,0,5,4,2,0,1,1,1,28,23,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384,0.4,1,1,1,1,0,1021,107.63188941012068,87.5,0.8841175097164242,0.8741776245126194
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,0.5797222222222222,1,10,52,0,0,5,4,3,0,1,2,1,29,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.481,4.97,1,2,0,0,0,1021,130.2888694178756,87.5,0.8828941851847852,0.8728515624247036
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,0.6163888888888889,2,1,53,1,0,0,0,0,0,2,1,2,29,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.536,1.047,1,0,1,0,1,1022,128.5,91.2481268731046,0.8755618247742998,0.8649048914515748
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,0.6208333333333333,2,1,54,1,0,0,0,0,1,2,1,1,30,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.129,12.674,4,0,1,1,0,1022,131.7481268731046,88.5,0.8746739602470148,0.8639428174870892
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,0.6280555555555556,2,1,55,1,0,0,0,1,1,2,2,2,30,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.152,22.481,5,4,0,1,0,1022,129.5,91.7481268731046,0.8732316090516331,0.862379995237202
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,0.6477777777777778,2,1,56,1,0,0,0,1,2,2,1,2,30,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.198,6.629,1,0,1,1,0,1022,129.5,94.985059758123,0.8692956277735191,0.8581157992427476
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,0.6533333333333333,2,1,57,1,0,0,0,1,3,2,1,1,31,26,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,23.265,26.657,8,4,1,0,0,1022,133.04812687310462,90.5,0.8681876384709925,0.8569155601490316
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,0.6647222222222222,2,1,58,1,0,0,0,2,3,2,1,2,31,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.424,3.758,1,1,0,1,0,1022,130.5,98.19982651304932,0.8659172926717306,0.8544563889679343
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,0.6797222222222222,2,2,59,1,0,0,1,0,0,1,2,2,31,28,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.219,8.847,4,4,0,1,1,1023,130.5,102.485059758123,0.8629292312546523,0.851220227475495
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,0.6894444444444444,2,2,60,1,0,0,1,0,1,1,2,2,31,29,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.377,14.355,4,4,0,0,0,1023,130.8,105.69982651304932,0.8609938527901955,0.8491244117287737
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,0.7030555555555555,2,2,61,1,0,0,1,0,2,1,1,1,32,29,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489,0.478,1,1,0,0,0,1023,134.9981268731046,98.5,0.8582861090725529,0.8461925508081428
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,0.7097222222222221,2,2,62,1,0,0,1,1,2,1,1,1,33,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.585,2.969,1,2,0,0,0,1023,137.485059758123,98.5,0.8569606379522068,0.8447575214476203
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,0.7169444444444445,2,2,63,1,0,0,1,2,2,1,2,1,34,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29.145,38.054,11,4,0,1,0,1023,140.19982651304932,98.85,0.8555252898455736,0.8432036454960163
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,0.73,2,2,64,1,0,0,1,3,2,1,2,1,35,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.987,35.473,5,2,0,1,0,1023,147.6090675603216,98.5,0.8529321683189003,0.8403966898315343
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,0.7463888888888889,2,3,65,1,0,1,1,0,0,2,1,1,36,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.596,7.37,2,0,0,0,1,1024,151.5213398081669,98.5,0.8496798367633167,0.8368767197155205
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,0.7527777777777778,2,3,66,1,0,1,1,1,0,2,2,1,37,29,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,24.377,26.249,6,2,0,1,0,1024,154.9090675603216,98.5,0.8484128555209519,0.8355056469715123
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,0.7663888888888889,2,3,67,1,0,1,1,2,0,2,2,1,38,29,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,21.769,25.154,6,4,0,1,0,1024,157.93689949513498,98.5,0.8457152999459422,0.8325867908225488
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,0.7791666666666667,2,3,68,1,0,1,1,3,0,2,2,1,39,29,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1.243,1.101,0,2,1,0,0,1024,177.66723051491158,99.5,0.843184991566906,0.8298493074306751
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,0.8086111111111112,2,4,69,1,0,2,1,0,0,1,1,1,40,29,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.654,0.433,1,1,0,0,1,1025,169.73545523625037,98.5,0.8373621642012015,0.8235512478424667
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,0.8144444444444445,2,4,70,1,0,2,1,1,0,1,1,1,41,29,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442,0.397,1,0,1,1,0,1025,172.54527207670043,98.5,0.8362099149019506,0.8223052145502914
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,0.8205555555555556,2,4,71,1,0,2,1,2,0,1,1,1,42,29,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.862,1.167,1,4,1,1,0,1025,175.27340950356057,98.5,0.8350032757924931,0.8210004572355168
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,0.8261111111111111,2,4,72,1,0,2,1,3,0,1,2,1,43,29,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.84,6.974,3,2,0,0,0,1025,185.2334041589561,98.5,0.8339067594815956,0.8198148602178108
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,0.8375,2,5,73,1,0,3,1,0,0,2,1,2,43,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5.586,5.599,1,0,1,1,1,1026,157.5,102.0481268731046,0.8316601874175747,0.8173860258644484
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,0.8422222222222222,2,5,74,1,0,3,1,0,1,2,1,1,44,30,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.647,15.603,6,2,0,0,0,1026,161.2481268731046,99.5,0.8307291931598771,0.8163795997152238
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,0.8497222222222223,2,5,75,1,0,3,1,1,1,2,2,2,44,31,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.084,0.824,1,0,0,0,0,1026,158.5,103.9981268731046,0.8292511765469803,0.8147819498943601
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,0.8572222222222222,2,5,76,1,0,3,1,1,2,2,1,2,44,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.901,2.064,1,3,0,0,0,1026,158.5,105.985059758123,0.8277739279510079,0.8131852785958719
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,0.8616666666666667,2,5,77,1,0,3,1,1,3,2,2,2,44,33,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.242,6.313,3,0,1,0,0,1026,158.5,114.02133980816691,0.8268988863322355,0.8122395679492093
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,0.8905555555555555,2,6,78,1,0,3,2,0,0,1,2,2,44,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.513,10.003,2,3,0,1,1,1027,158.5,117.38188941012068,0.8212178325690772,0.8061010036229543
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,0.8994444444444444,2,6,79,1,0,3,2,0,1,1,2,2,44,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29.747,30.853,10,2,0,0,0,1027,158.85,120.52133980816691,0.8194721929894353,0.8042152413212875
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,0.9136111111111112,2,6,80,1,0,3,2,0,2,1,2,2,44,36,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.528,26.761,6,0,1,0,0,1027,158.5,124.1090675603216,0.8166924332329232,0.8012128033810282
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,0.9277777777777777,2,6,81,1,0,3,2,0,3,1,1,1,45,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4.147,5.982,1,1,1,1,0,1027,161.7481268731046,113.0,0.8139156017456363,0.7982140922494584
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,0.9355555555555556,2,6,82,1,0,3,2,1,3,1,1,1,46,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.653,0.762,1,1,0,0,0,1027,165.485059758123,113.0,0.8123923268676185,0.796569344371322
2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,0.9438888888888889,2,6,83,1,0,3,2,2,3,1,2,2,46,37,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3.707,4.24,2,2,0,1,0,1027,160.5,132.5213398081669,0.8107612476135224,0.7948083879370034
